,lalvoterid,zip,age,gender_F,gender_M,religion_Buddhist,religion_Catholic,religion_Christian,religion_Eastern Orthodox,religion_Greek Orthodox,religion_Hindu,religion_Islamic,religion_Jewish,religion_Lutheran,religion_Protestant,religion_Shinto,ethnicity_East and South Asian,ethnicity_European,ethnicity_Hispanic and Portuguese,ethnicity_Likely African-American,ethnicity_Other
253,LALDC551211306,20037.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,LALDC563349232,20020.0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,LALDC563351334,20010.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
256,LALDC563353159,20020.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,LALDC563357134,20001.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,LALDC563357616,20024.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259,LALDC582458104,20011.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,LALDC582463120,20009.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,LALDC582464511,20032.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,LALDC582467399,20009.0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,LALDC582469342,20019.0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
264,LALDC582473303,20005.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265,LALDC582475022,20016.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,LALDC582484353,20024.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,LALDC593244586,20010.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,LALDC593245252,20011.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,LALDC593245379,20020.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,LALDC593246166,20020.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,LALDC593246601,20010.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
272,LALDC593246872,20002.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,LALDC593249888,20010.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,LALDC593251037,20007.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,LALDC593252185,20018.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,LALDC593254082,20001.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,LALDC596415671,20012.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,LALDC596415764,20008.0,74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,LALDC596417179,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,LALDC596420652,20018.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,LALDC596423154,20019.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,LALDC596424441,20020.0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
283,LALDC611050077,20003.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,LALDC611050112,20003.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,LALDC611050542,20011.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,LALDC611050652,20003.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,LALDC611052562,20003.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,LALDC611054318,20011.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,LALDC611055328,20032.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
290,LALDC611059184,20010.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,LALDC611060805,20001.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,LALDC611065925,20017.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,LALDC611067052,20011.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,LALDC611068168,20002.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,LALDC611069920,20019.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,LALDC611071339,20019.0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
297,LALDC611071879,20032.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,LALDC611072291,20011.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,LALDC611073696,20032.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,LALDC611076734,20003.0,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,LALDC611076776,20024.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,LALDC611077350,20020.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,LALDC630228621,20032.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,LALDC630228785,20008.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,LALDC630229564,20017.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306,LALDC630233823,20007.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,LALDC630234488,20009.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,LALDC630234637,20009.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,LALDC630239701,20002.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,LALDC630240924,20001.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,LALDC630241630,20005.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,LALDC630242454,20009.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
313,LALDC641951349,20009.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,LALDC641956672,20001.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,LALDC641957883,20008.0,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,LALDC641961400,20009.0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317,LALDC641964449,20003.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318,LALDC174601711,20016.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
319,LALDC174602725,20019.0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,LALDC174608270,20012.0,98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
321,LALDC174609498,20003.0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,LALDC174610989,20010.0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
323,LALDC174611584,20009.0,88,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
324,LALDC174611610,20002.0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
325,LALDC174613426,20019.0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
326,LALDC174614375,20020.0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
327,LALDC174617115,20016.0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
328,LALDC174620390,20007.0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
329,LALDC174623665,20002.0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
330,LALDC174631684,20009.0,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,LALDC174632783,20018.0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
332,LALDC174646133,20032.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,LALDC174648721,20007.0,77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
334,LALDC174649085,20012.0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
335,LALDC174655316,20019.0,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
336,LALDC174658199,20012.0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
337,LALDC174659260,20024.0,83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338,LALDC174660412,20020.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
339,LALDC174662019,20011.0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
340,LALDC174663980,20016.0,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
341,LALDC174665314,20011.0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
342,LALDC174666110,20010.0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
343,LALDC174666254,20020.0,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
344,LALDC174668202,20012.0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
345,LALDC174670546,20007.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
346,LALDC174671575,20019.0,62,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
347,LALDC174673501,20010.0,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
348,LALDC174674124,20019.0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
349,LALDC174675321,20009.0,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,LALDC174675335,20020.0,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
351,LALDC174677050,20011.0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
352,LALDC174677400,20036.0,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,LALDC174684889,20007.0,81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
354,LALDC174691674,20003.0,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
355,LALDC174699583,20020.0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,LALDC174700607,20011.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,LALDC174703202,20009.0,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,LALDC174709950,20032.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,LALDC174711977,20020.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
360,LALDC174714037,20010.0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
361,LALDC174722465,20032.0,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
362,LALDC174726302,20009.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
363,LALDC174727485,20011.0,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
364,LALDC174727779,20020.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,LALDC174727889,20011.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,LALDC174728415,20017.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
367,LALDC174729111,20011.0,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
368,LALDC174731386,20020.0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
369,LALDC174732056,20019.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,LALDC174733719,20020.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,LALDC174734135,20019.0,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
372,LALDC174738150,20024.0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,LALDC174739406,20016.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,LALDC174741234,20032.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,LALDC174745443,20032.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,LALDC174749252,20037.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,LALDC174752140,20024.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
378,LALDC174758992,20016.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,LALDC174761674,20020.0,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
380,LALDC174768682,20019.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
381,LALDC174769267,20009.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
382,LALDC174772455,20011.0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
383,LALDC174776135,20011.0,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
384,LALDC174783192,20002.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,LALDC174784226,20011.0,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,LALDC174793454,20011.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
387,LALDC174794218,20019.0,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
388,LALDC174795265,20018.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
389,LALDC174795788,20019.0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
390,LALDC174796898,20019.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,LALDC174800715,20020.0,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
392,LALDC174802797,20007.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
393,LALDC174811810,20020.0,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
394,LALDC174813303,20008.0,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
395,LALDC174815135,20020.0,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
396,LALDC174817433,20015.0,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,LALDC174818279,20005.0,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398,LALDC174820363,20019.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,LALDC174821903,20019.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,LALDC174827130,20037.0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,LALDC174827902,20024.0,65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
402,LALDC174828655,20011.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
403,LALDC174832406,20011.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404,LALDC174835111,20018.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
405,LALDC174603196,20019.0,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
406,LALDC174613163,20002.0,79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
407,LALDC174623130,20008.0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
408,LALDC174629547,20015.0,77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
409,LALDC174630744,20019.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,LALDC174630757,20015.0,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
411,LALDC174632709,20008.0,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
412,LALDC174632898,20016.0,76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413,LALDC174634623,20008.0,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
414,LALDC174638926,20007.0,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
415,LALDC174639905,20020.0,58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
416,LALDC174641378,20015.0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
417,LALDC174645455,20009.0,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
418,LALDC174647560,20037.0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,LALDC174648099,20017.0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
420,LALDC174648645,20002.0,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
421,LALDC174648670,20024.0,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
422,LALDC174654226,20020.0,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
423,LALDC174656350,20018.0,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
424,LALDC174658581,20011.0,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
425,LALDC174659852,20010.0,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
426,LALDC174663111,20011.0,63,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,LALDC174673274,20011.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,LALDC174675191,20016.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,LALDC174675328,20009.0,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
430,LALDC174677260,20003.0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,LALDC174677601,20002.0,94,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
432,LALDC174683038,20008.0,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433,LALDC174683586,20005.0,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
434,LALDC174683935,20032.0,53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
435,LALDC174685995,20011.0,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
436,LALDC174686503,20032.0,75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
437,LALDC174689491,20020.0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
438,LALDC174690591,20011.0,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
439,LALDC174690607,20008.0,78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
440,LALDC174690941,20011.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
441,LALDC174691720,20016.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442,LALDC174693096,20007.0,76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
443,LALDC174694368,20002.0,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
444,LALDC174705592,20003.0,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,LALDC174706798,20009.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,LALDC174714224,20019.0,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
447,LALDC174718047,20032.0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
448,LALDC174718855,20011.0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
449,LALDC174719381,20008.0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
450,LALDC174720449,20019.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,LALDC174724588,20019.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
452,LALDC174728122,20024.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
453,LALDC174731354,20032.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
454,LALDC174737809,20015.0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
455,LALDC174738113,20032.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456,LALDC174742467,20001.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,LALDC174747026,20019.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
458,LALDC174747515,20020.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,LALDC174766749,20003.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,LALDC174769136,20012.0,79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
461,LALDC174771869,20002.0,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462,LALDC174776903,20032.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463,LALDC174777108,20003.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
464,LALDC174780222,20009.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,LALDC174782130,20010.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466,LALDC174784716,20011.0,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
467,LALDC174786909,20019.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,LALDC174790009,20011.0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
469,LALDC174790522,20001.0,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
470,LALDC174790893,20019.0,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
471,LALDC174793017,20002.0,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,LALDC174793952,20008.0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
473,LALDC174794805,20017.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
474,LALDC174797290,20009.0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
475,LALDC174799989,20002.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476,LALDC174800123,20032.0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
477,LALDC174800162,20019.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,LALDC174806448,20032.0,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
479,LALDC174812076,20032.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,LALDC174815658,20015.0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
481,LALDC174821910,20032.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
482,LALDC174825878,20011.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,LALDC174827895,20018.0,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
484,LALDC174831176,20019.0,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,LALDC174831764,20019.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,LALDC174835711,20011.0,38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
487,LALDC174841301,20009.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,LALDC174841584,20016.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
489,LALDC174842806,20011.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
490,LALDC174844247,20012.0,76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
491,LALDC174847431,20018.0,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
492,LALDC174850056,20019.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493,LALDC174602188,20020.0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494,LALDC174602511,20011.0,99,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
495,LALDC174604053,20019.0,85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
496,LALDC174604164,20020.0,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
497,LALDC174609043,20018.0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
498,LALDC174613517,20016.0,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499,LALDC174614599,20003.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,LALDC174620742,20015.0,89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
501,LALDC174623493,20017.0,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
502,LALDC174624278,20009.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
503,LALDC174627690,20010.0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
504,LALDC174628595,20019.0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
505,LALDC174628769,20019.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,LALDC174641441,20019.0,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
507,LALDC174643330,20017.0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
508,LALDC174647097,20001.0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
509,LALDC174647106,20011.0,86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
510,LALDC174647308,20017.0,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
511,LALDC174648028,20018.0,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
512,LALDC174648325,20001.0,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
